Channel,Category,Sub Category,Manufacturer,Brand,Revenue,Date,Units,Price,Price Tier
PRESTIGE,MAKEUP,MAKEUP TOTAL FACE,LOREAL INC,IT COSMETICS,18881391,7/1/2019,69,273643,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL LIP,LOREAL INC,IT COSMETICS,373697,7/1/2019,93,4018,b.$25 - $50
PRESTIGE,MAKEUP,MAKEUP TOTAL SETS,LOREAL INC,IT COSMETICS,11662402,7/1/2019,13,897108,d.$100+
PRESTIGE,SKINCARE,SKINCARE TOTAL FACE,LOREAL INC,IT COSMETICS,4060614,7/1/2019,75,54142,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL SETS & KITS,LOREAL INC,IT COSMETICS,461785,7/1/2019,20,23089,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL SUN,LOREAL INC,IT COSMETICS,103558,7/1/2019,41,2526,b.$25 - $50
PRESTIGE,MAKEUP,MAKEUP TOTAL ALL OTHER,LOREAL INC,IT COSMETICS,833347,8/1/2019,74,11261,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL EYE,LOREAL INC,IT COSMETICS,3800368,8/1/2019,78,48723,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL FACE,LOREAL INC,IT COSMETICS,21321918,8/1/2019,80,266524,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL LIP,LOREAL INC,IT COSMETICS,411152,8/1/2019,0,0,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL SETS,LOREAL INC,IT COSMETICS,6901638,8/1/2019,59,116977,d.$100+
PRESTIGE,SKINCARE,SKINCARE TOTAL FACE,LOREAL INC,IT COSMETICS,3619322,8/1/2019,14,258523,d.$100+
PRESTIGE,SKINCARE,SKINCARE TOTAL SETS & KITS,LOREAL INC,IT COSMETICS,1251910,8/1/2019,64,19561,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL SUN,LOREAL INC,IT COSMETICS,63379,8/1/2019,71,893,a.less than $25
MASS,FACIAL SKIN CARE,DAY FACIAL MOISTURIZER,LOREAL SA,LANCOME,0,8/1/2017,89,0,a.less than $25
MASS,FACIAL SKIN CARE,EYE CREAM,LOREAL SA,LANCOME,0,8/1/2017,96,0,a.less than $25
MASS,FACIAL SKIN CARE,GENERAL/MULTIPURPOSE CLEANSER,LOREAL SA,LANCOME,0,8/1/2017,65,0,a.less than $25
MASS,FACIAL SKIN CARE,NIGHT FACIAL MOISTURIZER,LOREAL SA,LANCOME,0,8/1/2017,96,0,a.less than $25
MASS,FACIAL SKIN CARE,TONER/ASTRINGENT,LOREAL SA,LANCOME,0,8/1/2017,30,0,a.less than $25
MASS,FRAG MASS,WOMEN,LOREAL USA,LANCOME,120679.641,8/1/2017,62,1946,a.less than $25
PRESTIGE,FRAGRANCES,MEN,LOREAL INC,LANCOME,0,8/1/2017,12,0,a.less than $25
PRESTIGE,FRAGRANCES,WOMEN,LOREAL INC,LANCOME,7124890,8/1/2017,27,263885,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL ALL OTHER,LOREAL INC,LANCOME,81131,8/1/2017,93,872,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL EYE,LOREAL INC,LANCOME,15477936,8/1/2017,88,175886,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL FACE,LOREAL INC,LANCOME,21609758,8/1/2017,68,317791,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL LIP,LOREAL INC,LANCOME,4559714,8/1/2017,75,60796,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL NAIL,LOREAL INC,LANCOME,54759,8/1/2017,31,1766,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL SETS,LOREAL INC,LANCOME,404534,8/1/2017,78,5186,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL BODY,LOREAL INC,LANCOME,347411,8/1/2017,69,5035,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL FACE,LOREAL INC,LANCOME,30673351,8/1/2017,35,876381,d.$100+
PRESTIGE,SKINCARE,SKINCARE TOTAL SETS & KITS,LOREAL INC,LANCOME,1948923,8/1/2017,72,27068,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL SUN,LOREAL INC,LANCOME,537446,8/1/2017,58,9266,c.$50 - $100
MASS,FACIAL SKIN CARE,DAY FACIAL MOISTURIZER,LOREAL SA,LANCOME,22,9/1/2017,14,2,a.less than $25
MASS,FACIAL SKIN CARE,EYE CREAM,LOREAL SA,LANCOME,0,9/1/2017,28,0,a.less than $25
MASS,FACIAL SKIN CARE,GENERAL/MULTIPURPOSE CLEANSER,LOREAL SA,LANCOME,29.99,9/1/2017,62,0,a.less than $25
MASS,FACIAL SKIN CARE,NIGHT FACIAL MOISTURIZER,LOREAL SA,LANCOME,0,9/1/2017,42,0,a.less than $25
MASS,FACIAL SKIN CARE,TONER/ASTRINGENT,LOREAL SA,LANCOME,0,9/1/2017,35,0,a.less than $25
MASS,FRAG MASS,WOMEN,LOREAL USA,LANCOME,142313.957,9/1/2017,83,1715,a.less than $25
PRESTIGE,FRAGRANCES,MEN,LOREAL INC,LANCOME,0,9/1/2017,97,0,a.less than $25
PRESTIGE,FRAGRANCES,WOMEN,LOREAL INC,LANCOME,7903503,9/1/2017,8,987938,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL ALL OTHER,LOREAL INC,LANCOME,152677,9/1/2017,60,2545,b.$25 - $50
PRESTIGE,MAKEUP,MAKEUP TOTAL EYE,LOREAL INC,LANCOME,17468297,9/1/2017,86,203120,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL FACE,LOREAL INC,LANCOME,22246782,9/1/2017,48,463475,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL LIP,LOREAL INC,LANCOME,5100386,9/1/2017,67,76125,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL NAIL,LOREAL INC,LANCOME,36415,9/1/2017,64,569,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL SETS,LOREAL INC,LANCOME,516285,9/1/2017,81,6374,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL BODY,LOREAL INC,LANCOME,389543,9/1/2017,4,97386,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL FACE,LOREAL INC,LANCOME,28466557,9/1/2017,23,1237676,d.$100+
PRESTIGE,SKINCARE,SKINCARE TOTAL SETS & KITS,LOREAL INC,LANCOME,5035562,9/1/2017,27,186502,d.$100+
PRESTIGE,SKINCARE,SKINCARE TOTAL SUN,LOREAL INC,LANCOME,294120,9/1/2017,47,6258,c.$50 - $100
MASS,FACIAL SKIN CARE,DAY FACIAL MOISTURIZER,LOREAL SA,LANCOME,0,10/1/2017,61,0,a.less than $25
MASS,FACIAL SKIN CARE,EYE CREAM,LOREAL SA,LANCOME,0,10/1/2017,45,0,a.less than $25
MASS,FACIAL SKIN CARE,GENERAL/MULTIPURPOSE CLEANSER,LOREAL SA,LANCOME,41.09,10/1/2017,37,1,a.less than $25
MASS,FACIAL SKIN CARE,NIGHT FACIAL MOISTURIZER,LOREAL SA,LANCOME,0,10/1/2017,7,0,a.less than $25
MASS,FACIAL SKIN CARE,TONER/ASTRINGENT,LOREAL SA,LANCOME,0,10/1/2017,29,0,a.less than $25
MASS,FRAG MASS,WOMEN,LOREAL USA,LANCOME,121015.233,10/1/2017,21,5763,c.$50 - $100
PRESTIGE,FRAGRANCES,MEN,LOREAL INC,LANCOME,33,10/1/2017,53,1,a.less than $25
PRESTIGE,FRAGRANCES,WOMEN,LOREAL INC,LANCOME,6606282,10/1/2017,26,254088,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL ALL OTHER,LOREAL INC,LANCOME,413816,10/1/2017,20,20691,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL EYE,LOREAL INC,LANCOME,11910249,10/1/2017,95,125371,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL FACE,LOREAL INC,LANCOME,15674541,10/1/2017,60,261242,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL LIP,LOREAL INC,LANCOME,3670422,10/1/2017,46,79792,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL NAIL,LOREAL INC,LANCOME,44896,10/1/2017,28,1603,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL SETS,LOREAL INC,LANCOME,1104574,10/1/2017,96,11506,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL BODY,LOREAL INC,LANCOME,210843,10/1/2017,3,70281,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL FACE,LOREAL INC,LANCOME,16142414,10/1/2017,34,474777,d.$100+
PRESTIGE,SKINCARE,SKINCARE TOTAL SETS & KITS,LOREAL INC,LANCOME,5586346,10/1/2017,18,310353,d.$100+
PRESTIGE,SKINCARE,SKINCARE TOTAL SUN,LOREAL INC,LANCOME,171345,10/1/2017,90,1904,a.less than $25
MASS,FACIAL SKIN CARE,DAY FACIAL MOISTURIZER,LOREAL SA,LANCOME,0,11/1/2017,76,0,a.less than $25
MASS,FACIAL SKIN CARE,EYE CREAM,LOREAL SA,LANCOME,0,11/1/2017,14,0,a.less than $25
MASS,FACIAL SKIN CARE,GENERAL/MULTIPURPOSE CLEANSER,LOREAL SA,LANCOME,0,11/1/2017,17,0,a.less than $25
MASS,FACIAL SKIN CARE,NIGHT FACIAL MOISTURIZER,LOREAL SA,LANCOME,0,11/1/2017,54,0,a.less than $25
MASS,FACIAL SKIN CARE,TONER/ASTRINGENT,LOREAL SA,LANCOME,0,11/1/2017,35,0,a.less than $25
MASS,FRAG MASS,WOMEN,LOREAL USA,LANCOME,117262.183,11/1/2017,85,1380,a.less than $25
PRESTIGE,FRAGRANCES,MEN,LOREAL INC,LANCOME,44,11/1/2017,19,2,a.less than $25
PRESTIGE,FRAGRANCES,WOMEN,LOREAL INC,LANCOME,10865220,11/1/2017,97,112013,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL ALL OTHER,LOREAL INC,LANCOME,597383,11/1/2017,80,7467,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL EYE,LOREAL INC,LANCOME,11893234,11/1/2017,34,349801,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL FACE,LOREAL INC,LANCOME,16402259,11/1/2017,39,420571,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL LIP,LOREAL INC,LANCOME,3515364,11/1/2017,23,152842,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL NAIL,LOREAL INC,LANCOME,43508,11/1/2017,90,483,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL SETS,LOREAL INC,LANCOME,4733866,11/1/2017,91,52021,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL BODY,LOREAL INC,LANCOME,215202,11/1/2017,82,2624,b.$25 - $50
PRESTIGE,SKINCARE,SKINCARE TOTAL FACE,LOREAL INC,LANCOME,17757854,11/1/2017,52,341497,d.$100+
PRESTIGE,SKINCARE,SKINCARE TOTAL SETS & KITS,LOREAL INC,LANCOME,8104560,11/1/2017,71,114149,d.$100+
PRESTIGE,SKINCARE,SKINCARE TOTAL SUN,LOREAL INC,LANCOME,162572,11/1/2017,38,4278,b.$25 - $50
MASS,FACIAL SKIN CARE,DAY FACIAL MOISTURIZER,LOREAL SA,LANCOME,0,12/1/2017,81,0,a.less than $25
MASS,FACIAL SKIN CARE,EYE CREAM,LOREAL SA,LANCOME,0,12/1/2017,71,0,a.less than $25
MASS,FACIAL SKIN CARE,GENERAL/MULTIPURPOSE CLEANSER,LOREAL SA,LANCOME,0,12/1/2017,2,0,a.less than $25
MASS,FACIAL SKIN CARE,NIGHT FACIAL MOISTURIZER,LOREAL SA,LANCOME,0,12/1/2017,97,0,a.less than $25
MASS,FACIAL SKIN CARE,TONER/ASTRINGENT,LOREAL SA,LANCOME,0,12/1/2017,50,0,a.less than $25
MASS,FRAG MASS,WOMEN,LOREAL USA,LANCOME,416659.975,12/1/2017,15,27777,c.$50 - $100
PRESTIGE,FRAGRANCES,MEN,LOREAL INC,LANCOME,84,12/1/2017,57,1,a.less than $25
PRESTIGE,FRAGRANCES,WOMEN,LOREAL INC,LANCOME,36950129,12/1/2017,4,9237532,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL ALL OTHER,LOREAL INC,LANCOME,1094540,12/1/2017,70,15636,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL EYE,LOREAL INC,LANCOME,18475151,12/1/2017,43,429655,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL FACE,LOREAL INC,LANCOME,23310276,12/1/2017,19,1226857,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL LIP,LOREAL INC,LANCOME,5454961,12/1/2017,86,63430,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL NAIL,LOREAL INC,LANCOME,43929,12/1/2017,15,2929,b.$25 - $50
PRESTIGE,MAKEUP,MAKEUP TOTAL SETS,LOREAL INC,LANCOME,4828178,12/1/2017,51,94670,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL BODY,LOREAL INC,LANCOME,495162,12/1/2017,20,24758,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL FACE,LOREAL INC,LANCOME,27518090,12/1/2017,3,9172697,d.$100+
PRESTIGE,SKINCARE,SKINCARE TOTAL SETS & KITS,LOREAL INC,LANCOME,12371109,12/1/2017,26,475812,d.$100+
PRESTIGE,SKINCARE,SKINCARE TOTAL SUN,LOREAL INC,LANCOME,238430,12/1/2017,40,5961,c.$50 - $100
MASS,FACIAL SKIN CARE,DAY FACIAL MOISTURIZER,LOREAL SA,LANCOME,0,1/1/2018,36,0,a.less than $25
MASS,FACIAL SKIN CARE,EYE CREAM,LOREAL SA,LANCOME,0,1/1/2018,35,0,a.less than $25
MASS,FACIAL SKIN CARE,GENERAL/MULTIPURPOSE CLEANSER,LOREAL SA,LANCOME,29.99,1/1/2018,58,1,a.less than $25
MASS,FACIAL SKIN CARE,NIGHT FACIAL MOISTURIZER,LOREAL SA,LANCOME,0,1/1/2018,21,0,a.less than $25
MASS,FACIAL SKIN CARE,TONER/ASTRINGENT,LOREAL SA,LANCOME,0,1/1/2018,24,0,a.less than $25
MASS,FRAG MASS,WOMEN,LOREAL USA,LANCOME,89160.184,1/1/2018,35,2547,b.$25 - $50
PRESTIGE,FRAGRANCES,MEN,LOREAL INC,LANCOME,0,1/1/2018,53,0,a.less than $25
PRESTIGE,FRAGRANCES,WOMEN,LOREAL INC,LANCOME,3643159,1/1/2018,66,55199,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL ALL OTHER,LOREAL INC,LANCOME,103739,1/1/2018,82,1265,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL EYE,LOREAL INC,LANCOME,8610071,1/1/2018,20,430504,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL FACE,LOREAL INC,LANCOME,11706926,1/1/2018,3,3902309,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL LIP,LOREAL INC,LANCOME,2457315,1/1/2018,30,81911,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL NAIL,LOREAL INC,LANCOME,3352,1/1/2018,43,78,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL SETS,LOREAL INC,LANCOME,385481,1/1/2018,52,7413,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL BODY,LOREAL INC,LANCOME,126329,1/1/2018,44,2871,b.$25 - $50
PRESTIGE,SKINCARE,SKINCARE TOTAL FACE,LOREAL INC,LANCOME,11995752,1/1/2018,96,124956,d.$100+
PRESTIGE,SKINCARE,SKINCARE TOTAL SETS & KITS,LOREAL INC,LANCOME,4334690,1/1/2018,42,103207,d.$100+
PRESTIGE,SKINCARE,SKINCARE TOTAL SUN,LOREAL INC,LANCOME,112691,1/1/2018,79,1426,a.less than $25
MASS,FACIAL SKIN CARE,DAY FACIAL MOISTURIZER,LOREAL SA,LANCOME,0,2/1/2018,35,0,a.less than $25
MASS,FACIAL SKIN CARE,EYE CREAM,LOREAL SA,LANCOME,0,2/1/2018,52,0,a.less than $25
MASS,FACIAL SKIN CARE,GENERAL/MULTIPURPOSE CLEANSER,LOREAL SA,LANCOME,0,2/1/2018,63,0,a.less than $25
MASS,FACIAL SKIN CARE,NIGHT FACIAL MOISTURIZER,LOREAL SA,LANCOME,0,2/1/2018,93,0,a.less than $25
MASS,FACIAL SKIN CARE,TONER/ASTRINGENT,LOREAL SA,LANCOME,0,2/1/2018,11,0,a.less than $25
MASS,FRAG MASS,WOMEN,LOREAL USA,LANCOME,136642.641,2/1/2018,33,4141,b.$25 - $50
PRESTIGE,FRAGRANCES,MEN,LOREAL INC,LANCOME,36,2/1/2018,52,1,a.less than $25
PRESTIGE,FRAGRANCES,WOMEN,LOREAL INC,LANCOME,7862407,2/1/2018,52,151200,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL ALL OTHER,LOREAL INC,LANCOME,156466,2/1/2018,62,2524,b.$25 - $50
PRESTIGE,MAKEUP,MAKEUP TOTAL EYE,LOREAL INC,LANCOME,14643769,2/1/2018,98,149426,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL FACE,LOREAL INC,LANCOME,22816203,2/1/2018,21,1086486,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL LIP,LOREAL INC,LANCOME,4278345,2/1/2018,12,356529,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL NAIL,LOREAL INC,LANCOME,9589,2/1/2018,94,102,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL SETS,LOREAL INC,LANCOME,520609,2/1/2018,41,12698,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL BODY,LOREAL INC,LANCOME,309986,2/1/2018,41,7561,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL FACE,LOREAL INC,LANCOME,28905534,2/1/2018,34,850163,d.$100+
PRESTIGE,SKINCARE,SKINCARE TOTAL SETS & KITS,LOREAL INC,LANCOME,2899049,2/1/2018,58,49984,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL SUN,LOREAL INC,LANCOME,368317,2/1/2018,89,4138,b.$25 - $50
MASS,FACIAL SKIN CARE,DAY FACIAL MOISTURIZER,LOREAL SA,LANCOME,0,3/1/2018,99,0,a.less than $25
MASS,FACIAL SKIN CARE,EYE CREAM,LOREAL SA,LANCOME,0,3/1/2018,88,0,a.less than $25
MASS,FACIAL SKIN CARE,GENERAL/MULTIPURPOSE CLEANSER,LOREAL SA,LANCOME,29.99,3/1/2018,16,2,a.less than $25
MASS,FACIAL SKIN CARE,NIGHT FACIAL MOISTURIZER,LOREAL SA,LANCOME,0,3/1/2018,39,0,a.less than $25
MASS,FACIAL SKIN CARE,TONER/ASTRINGENT,LOREAL SA,LANCOME,0,3/1/2018,59,0,a.less than $25
MASS,FRAG MASS,WOMEN,LOREAL USA,LANCOME,135394.534,3/1/2018,88,1539,a.less than $25
PRESTIGE,FRAGRANCES,MEN,LOREAL INC,LANCOME,0,3/1/2018,69,0,a.less than $25
PRESTIGE,FRAGRANCES,WOMEN,LOREAL INC,LANCOME,7477002,3/1/2018,57,131175,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL ALL OTHER,LOREAL INC,LANCOME,78357,3/1/2018,7,11194,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL EYE,LOREAL INC,LANCOME,17906218,3/1/2018,49,365433,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL FACE,LOREAL INC,LANCOME,24972267,3/1/2018,86,290375,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL LIP,LOREAL INC,LANCOME,4878498,3/1/2018,70,69693,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL NAIL,LOREAL INC,LANCOME,9098,3/1/2018,76,120,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL SETS,LOREAL INC,LANCOME,232238,3/1/2018,56,4147,b.$25 - $50
PRESTIGE,SKINCARE,SKINCARE TOTAL BODY,LOREAL INC,LANCOME,393115,3/1/2018,79,4976,b.$25 - $50
PRESTIGE,SKINCARE,SKINCARE TOTAL FACE,LOREAL INC,LANCOME,29973451,3/1/2018,99,302762,d.$100+
PRESTIGE,SKINCARE,SKINCARE TOTAL SETS & KITS,LOREAL INC,LANCOME,4411765,3/1/2018,94,46934,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL SUN,LOREAL INC,LANCOME,424213,3/1/2018,27,15712,c.$50 - $100
MASS,FACIAL SKIN CARE,DAY FACIAL MOISTURIZER,LOREAL SA,LANCOME,0,4/1/2018,44,0,a.less than $25
MASS,FACIAL SKIN CARE,EYE CREAM,LOREAL SA,LANCOME,0,4/1/2018,8,0,a.less than $25
MASS,FACIAL SKIN CARE,GENERAL/MULTIPURPOSE CLEANSER,LOREAL SA,LANCOME,0,4/1/2018,8,0,a.less than $25
MASS,FACIAL SKIN CARE,NIGHT FACIAL MOISTURIZER,LOREAL SA,LANCOME,0,4/1/2018,88,0,a.less than $25
MASS,FACIAL SKIN CARE,TONER/ASTRINGENT,LOREAL SA,LANCOME,0,4/1/2018,13,0,a.less than $25
MASS,FRAG MASS,WOMEN,LOREAL USA,LANCOME,108634.528,4/1/2018,44,2469,a.less than $25
PRESTIGE,FRAGRANCES,MEN,LOREAL INC,LANCOME,15,4/1/2018,33,0,a.less than $25
PRESTIGE,FRAGRANCES,WOMEN,LOREAL INC,LANCOME,6037675,4/1/2018,96,62892,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL ALL OTHER,LOREAL INC,LANCOME,47720,4/1/2018,83,575,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL EYE,LOREAL INC,LANCOME,12409017,4/1/2018,100,124090,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL FACE,LOREAL INC,LANCOME,17363976,4/1/2018,73,237863,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL LIP,LOREAL INC,LANCOME,3607106,4/1/2018,85,42437,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL NAIL,LOREAL INC,LANCOME,23077,4/1/2018,91,254,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL SETS,LOREAL INC,LANCOME,335788,4/1/2018,88,3816,b.$25 - $50
PRESTIGE,SKINCARE,SKINCARE TOTAL BODY,LOREAL INC,LANCOME,228424,4/1/2018,20,11421,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL FACE,LOREAL INC,LANCOME,19006577,4/1/2018,31,613115,d.$100+
PRESTIGE,SKINCARE,SKINCARE TOTAL SETS & KITS,LOREAL INC,LANCOME,2583943,4/1/2018,22,117452,d.$100+
PRESTIGE,SKINCARE,SKINCARE TOTAL SUN,LOREAL INC,LANCOME,378586,4/1/2018,8,47323,c.$50 - $100
MASS,FACIAL SKIN CARE,DAY FACIAL MOISTURIZER,LOREAL SA,LANCOME,0,5/1/2018,25,0,a.less than $25
MASS,FACIAL SKIN CARE,EYE CREAM,LOREAL SA,LANCOME,0,5/1/2018,19,0,a.less than $25
MASS,FACIAL SKIN CARE,GENERAL/MULTIPURPOSE CLEANSER,LOREAL SA,LANCOME,0,5/1/2018,42,0,a.less than $25
MASS,FACIAL SKIN CARE,NIGHT FACIAL MOISTURIZER,LOREAL SA,LANCOME,0,5/1/2018,59,0,a.less than $25
MASS,FACIAL SKIN CARE,TONER/ASTRINGENT,LOREAL SA,LANCOME,0,5/1/2018,76,0,a.less than $25
MASS,FRAG MASS,WOMEN,LOREAL USA,LANCOME,192777.183,5/1/2018,45,4284,b.$25 - $50
PRESTIGE,FRAGRANCES,MEN,LOREAL INC,LANCOME,0,5/1/2018,32,0,a.less than $25
PRESTIGE,FRAGRANCES,WOMEN,LOREAL INC,LANCOME,12768677,5/1/2018,74,172550,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL ALL OTHER,LOREAL INC,LANCOME,57393,5/1/2018,29,1979,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL EYE,LOREAL INC,LANCOME,15261430,5/1/2018,32,476920,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL FACE,LOREAL INC,LANCOME,22644410,5/1/2018,75,301925,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL LIP,LOREAL INC,LANCOME,5190910,5/1/2018,96,54072,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL NAIL,LOREAL INC,LANCOME,30832,5/1/2018,85,363,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL SETS,LOREAL INC,LANCOME,290332,5/1/2018,77,3771,b.$25 - $50
PRESTIGE,SKINCARE,SKINCARE TOTAL BODY,LOREAL INC,LANCOME,359870,5/1/2018,87,4136,b.$25 - $50
PRESTIGE,SKINCARE,SKINCARE TOTAL FACE,LOREAL INC,LANCOME,29433119,5/1/2018,4,7358280,d.$100+
PRESTIGE,SKINCARE,SKINCARE TOTAL SETS & KITS,LOREAL INC,LANCOME,2856940,5/1/2018,87,32838,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL SUN,LOREAL INC,LANCOME,654148,5/1/2018,83,7881,c.$50 - $100
MASS,FACIAL SKIN CARE,DAY FACIAL MOISTURIZER,LOREAL SA,LANCOME,0,6/1/2018,71,0,a.less than $25
MASS,FACIAL SKIN CARE,EYE CREAM,LOREAL SA,LANCOME,0,6/1/2018,8,0,a.less than $25
MASS,FACIAL SKIN CARE,GENERAL/MULTIPURPOSE CLEANSER,LOREAL SA,LANCOME,29.99,6/1/2018,25,1,a.less than $25
MASS,FACIAL SKIN CARE,NIGHT FACIAL MOISTURIZER,LOREAL SA,LANCOME,0,6/1/2018,46,0,a.less than $25
MASS,FACIAL SKIN CARE,TONER/ASTRINGENT,LOREAL SA,LANCOME,0,6/1/2018,77,0,a.less than $25
MASS,FRAG MASS,WOMEN,LOREAL USA,LANCOME,162719.337,6/1/2018,71,2292,a.less than $25
PRESTIGE,FRAGRANCES,MEN,LOREAL INC,LANCOME,0,6/1/2018,70,0,a.less than $25
PRESTIGE,FRAGRANCES,WOMEN,LOREAL INC,LANCOME,6398812,6/1/2018,27,236993,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL ALL OTHER,LOREAL INC,LANCOME,41821,6/1/2018,31,1349,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL EYE,LOREAL INC,LANCOME,14326867,6/1/2018,21,682232,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL FACE,LOREAL INC,LANCOME,19148702,6/1/2018,4,4787176,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL LIP,LOREAL INC,LANCOME,4320317,6/1/2018,71,60850,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL NAIL,LOREAL INC,LANCOME,12062,6/1/2018,76,159,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL SETS,LOREAL INC,LANCOME,544996,6/1/2018,41,13293,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL BODY,LOREAL INC,LANCOME,267301,6/1/2018,26,10281,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL FACE,LOREAL INC,LANCOME,21734355,6/1/2018,91,238839,d.$100+
